Date,Game,Media_Channel,Cost,Daily_Total_Revenue,Daily_Total_Installs
2015-11-21,8_ball_pool,Unity,4476.252625462682,16101.277752733673,2640
2015-11-22,8_ball_pool,Unity,3908.887538504489,14232.501329336166,2348
2015-11-23,8_ball_pool,Unity,3788.980052476018,12460.895349557659,2618
2015-11-24,8_ball_pool,Unity,3741.8819717713545,12203.786546355757,2576
2015-11-25,8_ball_pool,Unity,4477.375620155786,13956.95980643602,2453
2015-11-26,8_ball_pool,Unity,4141.272772725847,14824.74804752967,2555
2015-11-27,8_ball_pool,Unity,3915.9986148675184,18569.941365446604,2464
2015-11-28,8_ball_pool,Unity,3316.96730599108,13983.80008174248,2584
2015-11-29,8_ball_pool,Unity,3470.0453380759163,18045.719413872954,2360
2015-11-30,8_ball_pool,Unity,3967.290936554452,16422.05893114553,2572
2015-12-01,8_ball_pool,Unity,3505.854812647582,12092.540485274869,2260
2015-12-02,8_ball_pool,Unity,3886.8980427583647,11701.396412997772,2064
2015-12-03,8_ball_pool,Unity,4099.690078164445,15387.146674947071,2202
2015-12-04,8_ball_pool,Unity,3646.561207131133,19541.153600835332,2158
2015-12-05,8_ball_pool,Unity,3724.762099765691,11671.845464990853,2278
2015-12-06,8_ball_pool,Unity,4585.842164728229,13341.64310718104,2260
2015-12-07,8_ball_pool,Unity,3840.8494860654373,15499.987705574287,2205
2015-12-08,8_ball_pool,Unity,4380.422783863778,17479.088216042594,2395
2015-12-09,8_ball_pool,Unity,3555.2046435148814,11424.548511602341,2221
2015-12-10,8_ball_pool,Unity,4082.238056032982,15109.737760516586,2133
2015-12-11,8_ball_pool,Unity,4345.949988110661,16821.3570559169,2142
2015-12-12,8_ball_pool,Unity,4005.633318058919,13131.836956949383,2195
2015-12-13,8_ball_pool,Unity,4030.4174032999526,17663.230911607665,2254
2015-12-14,8_ball_pool,Unity,4133.0712313978265,18119.101865998113,2241
2015-12-15,8_ball_pool,Unity,4580.015601591218,18671.78377896912,2274
2015-12-16,8_ball_pool,Unity,4303.475002910842,14352.859096488895,2350
2015-12-17,8_ball_pool,Unity,4095.495226461586,17213.712423145727,2352
2015-12-18,8_ball_pool,Unity,4032.980369236543,15541.807168947285,2081
2015-12-19,8_ball_pool,Unity,4606.03177405013,15968.393598285824,2306
2015-12-20,8_ball_pool,Unity,3493.0825785778097,16125.158205029213,2236
2015-12-21,8_ball_pool,Unity,4111.27017571849,12120.402480481756,2228
2015-12-22,8_ball_pool,Unity,3860.44250654106,15590.624182170137,2070
2015-12-23,8_ball_pool,Unity,3775.5085050104094,16142.056416863887,2221
2015-12-24,8_ball_pool,Unity,4205.312642088697,12204.660414729926,2286
2015-12-25,8_ball_pool,Unity,4143.565697812653,15252.155560950727,2227
2015-12-26,8_ball_pool,Unity,3786.284460867456,14122.523231472886,2303
2015-12-27,8_ball_pool,Unity,4207.873084519217,20366.38664345927,2197
2015-12-28,8_ball_pool,Unity,4188.732154138435,17355.643791082603,2188
2015-12-29,8_ball_pool,Unity,4365.904674411963,19160.645657580655,2225
2015-12-30,8_ball_pool,Unity,3414.912456501208,11830.035663465218,2216
2015-12-31,8_ball_pool,Unity,4041.6443419383954,16178.399893852793,2067
2016-01-01,8_ball_pool,Unity,3963.7116351387344,9804.767992216337,1812
2016-01-02,8_ball_pool,Unity,4114.5665798791,24815.385252349166,3049
2016-01-03,8_ball_pool,Unity,4210.558442034485,25572.83946033635,3044
2016-01-04,8_ball_pool,Unity,3932.809741695359,20922.229198522975,2584
2016-01-05,8_ball_pool,Unity,4619.5659927171955,18191.4024717413,2759
2016-01-06,8_ball_pool,Unity,3896.004280131849,18211.246894179458,2998
2016-01-07,8_ball_pool,Unity,3555.5478644201353,20334.85493412341,2840
2016-01-08,8_ball_pool,Unity,4006.580429372751,22623.565082489637,2985
2016-01-09,8_ball_pool,Unity,3619.235872586026,17233.71989419314,2682
2016-01-10,8_ball_pool,Unity,3667.692466052064,16986.504103864376,2761
2016-01-11,8_ball_pool,Unity,3841.7293502684383,18272.887268027967,2673
2016-01-12,8_ball_pool,Unity,3855.9712902284973,21445.830432649695,2817
2016-01-13,8_ball_pool,Unity,4616.060740479795,26889.241375084282,3139
2016-01-14,8_ball_pool,Unity,4318.164203915206,21276.44400982769,2867
2016-01-15,8_ball_pool,Unity,3950.2818977476513,19185.357636142988,2890
2016-01-16,8_ball_pool,Unity,4036.4203554262826,20298.836178135378,2890
2016-01-17,8_ball_pool,Unity,4523.509387296814,23317.835708381564,3016
2016-01-18,8_ball_pool,Unity,4809.79087331953,18192.581930714656,2998
2016-01-19,8_ball_pool,Unity,4056.0531958691017,18851.650423242863,3059
2016-01-20,8_ball_pool,Unity,4372.439615209713,19898.328056622893,3015
2016-01-21,8_ball_pool,Unity,4437.903051291452,20238.23228395712,2856
2016-01-22,8_ball_pool,Unity,3974.7319090350234,20768.2241163027,2951
2016-01-23,8_ball_pool,Unity,2717.655279713403,23047.23196813096,2653
2016-01-24,8_ball_pool,Unity,4241.124305540351,14946.60986576297,2749
2016-01-25,8_ball_pool,Unity,5323.027185804809,17327.373242624453,3144
2016-01-26,8_ball_pool,Unity,3545.1088609289795,24658.001841582492,2686
2016-01-27,8_ball_pool,Unity,3285.8389549463564,19309.00076590651,2864
2016-01-28,8_ball_pool,Unity,3932.523850105353,19436.15151802777,2935
2016-01-29,8_ball_pool,Unity,3818.5810824323885,12319.723322593703,2904
2016-01-30,8_ball_pool,Unity,4182.559339636666,13555.870144412762,2958
2016-01-31,8_ball_pool,Unity,3539.928024232038,23633.263059207085,2901
2016-02-01,8_ball_pool,Unity,3391.1085223239784,17747.175227366624,2500
2016-02-02,8_ball_pool,Unity,4591.5815740587,21781.3234889547,2700
2016-02-03,8_ball_pool,Unity,3820.724610698562,12400.469148748554,2587
2016-02-04,8_ball_pool,Unity,3783.2189412525245,13067.45830853881,2637
2016-02-05,8_ball_pool,Unity,3683.5491280686624,20789.259944330137,2536
2016-02-06,8_ball_pool,Unity,3944.962585869115,17799.67339503794,2529
2016-02-07,8_ball_pool,Unity,4484.706714233145,15603.128017993879,2475
2016-02-08,8_ball_pool,Unity,3000.622642145557,14962.094239091031,2442
2016-02-09,8_ball_pool,Unity,4319.768042122215,19543.050479356585,2503
2016-02-10,8_ball_pool,Unity,4101.001310092382,16408.553162473523,2544
2016-02-11,8_ball_pool,Unity,2865.523549491546,16111.95090997003,2311
2016-02-12,8_ball_pool,Unity,4205.615248655762,18128.89030468354,2633
2016-02-13,8_ball_pool,Unity,4396.362474049008,22271.316476525557,2766
2016-02-14,8_ball_pool,Unity,4429.123877934736,18803.480728582483,2653
2016-02-15,8_ball_pool,Unity,4568.596743180634,20251.075554960742,2767
2016-02-16,8_ball_pool,Unity,4015.3793886952353,17609.03908802327,2644
2016-02-17,8_ball_pool,Unity,3478.342321147393,19212.081387917402,2586
2016-02-18,8_ball_pool,Unity,3988.424938438738,14337.796749427493,2490
2016-02-19,8_ball_pool,Unity,4314.516717995397,20641.20525270811,2754
2016-02-20,8_ball_pool,Unity,3817.422073978189,12340.938118983364,2600
2016-02-21,8_ball_pool,Unity,4034.469367776234,14123.089871951517,2572
2016-02-22,8_ball_pool,Unity,4256.321878357314,19727.78050859311,2616
2016-02-23,8_ball_pool,Unity,4207.364836789927,19187.57780259386,2622
2016-02-24,8_ball_pool,Unity,3898.1747631753537,20471.11669878039,2629
2016-02-25,8_ball_pool,Unity,3952.320824457942,18100.791799788523,2597
2016-02-26,8_ball_pool,Unity,3607.3166122609996,14717.30062352182,2621
2016-02-27,8_ball_pool,Unity,3933.054163309186,16182.816701751817,2539
2016-02-28,8_ball_pool,Unity,4314.253231541248,14419.322155413993,2563
2016-02-29,8_ball_pool,Unity,3855.2958409242297,11263.623982315914,2367
2016-03-01,8_ball_pool,Unity,3812.317287046416,14999.574015604052,2251
2016-03-02,8_ball_pool,Unity,4035.2982844201897,12447.226324661655,2195
2016-03-03,8_ball_pool,Unity,4076.2201394019353,15371.116226369035,2424
2016-03-04,8_ball_pool,Unity,4024.8440608642654,11204.758268347709,2343
2016-03-05,8_ball_pool,Unity,4538.852219988306,16816.528356193405,2358
2016-03-06,8_ball_pool,Unity,3737.268853716324,12647.981600131952,2300
2016-03-07,8_ball_pool,Unity,3509.238501595622,12975.416297070535,2204
2016-03-08,8_ball_pool,Unity,3676.4461237762225,11992.111281980637,2289
2016-03-09,8_ball_pool,Unity,3698.9698555559753,19673.27363374806,2344
2016-03-10,8_ball_pool,Unity,4046.053485317726,17300.109059790913,2488
2016-03-11,8_ball_pool,Unity,4698.683655906933,16760.461633596653,2296
2016-03-12,8_ball_pool,Unity,4694.825593887473,16029.93298574901,2242
2016-03-13,8_ball_pool,Unity,3880.8805648057373,18437.836745795783,2299
2016-03-14,8_ball_pool,Unity,4549.060416552495,21563.719284240717,2380
2016-03-15,8_ball_pool,Unity,4322.448732923861,16243.861617697748,2260
2016-03-16,8_ball_pool,Unity,3661.6544830664275,13951.924288583177,2324
2016-03-17,8_ball_pool,Unity,4470.272341817421,14462.268545843075,2402
2016-03-18,8_ball_pool,Unity,4196.7983887118335,16418.21267802109,2215
2016-03-19,8_ball_pool,Unity,3833.2561500636066,21152.415792160944,2320
2016-03-20,8_ball_pool,Unity,4263.481363318628,12355.597324019061,2437
2016-03-21,8_ball_pool,Unity,3578.553051456945,15727.774646143358,2273
2016-03-22,8_ball_pool,Unity,4124.815651132568,9000.667310581824,2222
2016-03-23,8_ball_pool,Unity,4147.09480895008,12625.164869776434,2262
2016-03-24,8_ball_pool,Unity,4116.9007421638735,20547.433728513555,2402
2016-03-25,8_ball_pool,Unity,3517.0559094656596,13417.532147364547,2220
2016-03-26,8_ball_pool,Unity,3574.016059073301,14832.253775315825,2233
2016-03-27,8_ball_pool,Unity,4276.371752207661,17974.17103682355,2176
2016-03-28,8_ball_pool,Unity,2682.567650690456,13884.77077509566,2083
2016-03-29,8_ball_pool,Unity,4063.410372206332,20194.85448554156,2207
2016-03-30,8_ball_pool,Unity,3900.4993253529456,19820.94634473257,2296
2016-03-31,8_ball_pool,Unity,3931.1093713526516,14887.454681962487,2152
2016-04-01,8_ball_pool,Unity,3946.632582267772,17128.775034060036,2668
2016-04-02,8_ball_pool,Unity,4522.551942193534,19027.573793015217,2549
2016-04-03,8_ball_pool,Unity,3678.756092603457,14144.763780128702,2674
2016-04-04,8_ball_pool,Unity,4484.843397155638,17850.51267577124,2444
2016-04-05,8_ball_pool,Unity,4497.086658180895,19544.51538005558,2665
2016-04-06,8_ball_pool,Unity,4663.4864075839905,16021.755856195767,2673
2016-04-07,8_ball_pool,Unity,4700.877734289778,22192.717386614866,2571
2016-04-08,8_ball_pool,Unity,3713.9763592834747,20149.327731550886,2504
2016-04-09,8_ball_pool,Unity,4100.674870775922,24994.4542486981,2602
2016-04-10,8_ball_pool,Unity,4642.000081784223,14272.574020206303,2493
2016-04-11,8_ball_pool,Unity,3773.2004535189258,19825.48231619363,2598
2016-04-12,8_ball_pool,Unity,4160.117121967834,19930.003627925274,2755
2016-04-13,8_ball_pool,Unity,4101.210217380089,19566.51608446883,2442
2016-04-14,8_ball_pool,Unity,4033.8746219042996,17955.779651595076,2499
2016-04-15,8_ball_pool,Unity,4347.0809289870895,14891.650397374911,2673
2016-04-16,8_ball_pool,Unity,4079.6303252067833,14414.265706376442,2554
2016-04-17,8_ball_pool,Unity,3279.907404575505,16155.090547708873,2613
2016-04-18,8_ball_pool,Unity,4139.5624636055745,19116.732528379394,2557
2016-04-19,8_ball_pool,Unity,3578.4198055097727,19486.091688908404,2440
2016-04-20,8_ball_pool,Unity,3758.58769376629,18992.895142482386,2592
2016-04-21,8_ball_pool,Unity,3175.8231823570895,18103.708480250178,2294
2016-04-22,8_ball_pool,Unity,4227.851053505024,20588.4213389728,2613
2016-04-23,8_ball_pool,Unity,4022.1494880596388,17340.96296020633,2592
2016-04-24,8_ball_pool,Unity,3935.1737035999613,17536.675839731754,2566
2016-04-25,8_ball_pool,Unity,4208.409867143077,20906.331728419314,2592
2016-04-26,8_ball_pool,Unity,4509.407302272786,23058.0200502086,2602
2016-04-27,8_ball_pool,Unity,4529.877254725673,20887.433301894092,2680
2016-04-28,8_ball_pool,Unity,3839.749448421217,16295.967730556993,2339
2016-04-29,8_ball_pool,Unity,3366.467798166229,15342.900207141327,2517
2016-04-30,8_ball_pool,Unity,3462.462955405141,16150.905166825578,2561
2016-05-01,8_ball_pool,Unity,3757.117221918329,21707.627414260645,2895
2016-05-02,8_ball_pool,Unity,3421.7633197054924,16517.399121390255,2654
2016-05-03,8_ball_pool,Unity,4364.662186115345,19643.908840534055,3049
2016-05-04,8_ball_pool,Unity,3869.3223841724375,22772.429018525487,2822
2016-05-05,8_ball_pool,Unity,4136.341592734344,15319.883062362489,3003
2016-05-06,8_ball_pool,Unity,3825.938167785557,16565.42028925284,2989
2016-05-07,8_ball_pool,Unity,3495.6567348617423,18714.526775772396,2859
2016-05-08,8_ball_pool,Unity,4175.544393804395,17124.333312996172,3238
2016-05-09,8_ball_pool,Unity,4957.771668442096,28712.80946827653,3026
2016-05-10,8_ball_pool,Unity,4831.260508380461,17530.301075541334,2931
2016-05-11,8_ball_pool,Unity,4790.267306497545,16979.37440069739,3022
2016-05-12,8_ball_pool,Unity,4308.338670702965,24764.806368919108,3218
2016-05-13,8_ball_pool,Unity,3167.023603765143,23879.502256963013,2916
2016-05-14,8_ball_pool,Unity,4290.4845132319615,20805.043073575405,2889
2016-05-15,8_ball_pool,Unity,4732.360520568642,16062.150188588752,2997
2016-05-16,8_ball_pool,Unity,3964.223304200313,17444.6821534452,2829
2016-05-17,8_ball_pool,Unity,4827.089528369251,23875.464476333273,3152
2016-05-18,8_ball_pool,Unity,4370.895623093947,19939.824993655053,3050
2016-05-19,8_ball_pool,Unity,3823.504969783711,17296.105769367332,2765
2016-05-20,8_ball_pool,Unity,4530.247873233585,17508.433030681572,2895
2016-05-21,8_ball_pool,Unity,3813.3463917476197,15385.816587133735,2889
2016-05-22,8_ball_pool,Unity,4259.779545970383,15796.550065049896,2811
2016-05-23,8_ball_pool,Unity,3730.5555901687953,22202.568680124386,2853
2016-05-24,8_ball_pool,Unity,3518.307640953731,20782.207452632232,2908
2016-05-25,8_ball_pool,Unity,3247.545671852322,17788.949697707823,2800
2016-05-26,8_ball_pool,Unity,4214.054791124066,21840.283209672187,3014
2016-05-27,8_ball_pool,Unity,4095.815554968066,26332.38657605181,3058
2016-05-28,8_ball_pool,Unity,3805.603548401437,17756.312574107287,3144
2016-05-29,8_ball_pool,Unity,4729.063563549839,18778.31585611541,2985
2016-05-30,8_ball_pool,Unity,4476.851711661446,21546.220879441986,2952
2016-05-31,8_ball_pool,Unity,4135.406453334099,17983.897260579164,3096
2016-06-01,8_ball_pool,Unity,4441.903027782338,21242.581496811377,3479
2016-06-02,8_ball_pool,Unity,4272.668884187043,27700.8511729802,3436
2016-06-03,8_ball_pool,Unity,3828.6806516348097,20533.682503005104,3445
2016-06-04,8_ball_pool,Unity,4487.38263601056,23712.3088193209,3542
2016-06-05,8_ball_pool,Unity,4331.418723860831,25489.079980671304,3232
2016-06-06,8_ball_pool,Unity,3840.9156397932243,22676.32715328211,3473
2016-06-07,8_ball_pool,Unity,3902.7978962952134,16893.744632648915,3329
2016-06-08,8_ball_pool,Unity,3915.454362770052,13136.859794861575,3242
2016-06-09,8_ball_pool,Unity,4071.269539920592,25719.388461720057,3579
2016-06-10,8_ball_pool,Unity,3731.4789982687503,19752.692639789908,3125
2016-06-11,8_ball_pool,Unity,3902.353844509771,27880.34526501233,3471
2016-06-12,8_ball_pool,Unity,4486.368827167856,19325.496450333525,3291
2016-06-13,8_ball_pool,Unity,4281.884031921956,31354.166184971742,3644
2016-06-14,8_ball_pool,Unity,4443.448695990715,21992.20557157757,3076
2016-06-15,8_ball_pool,Unity,4106.53402706174,22485.869943042217,3406
2016-06-16,8_ball_pool,Unity,4077.4096894797244,20913.075345035642,3376
2016-06-17,8_ball_pool,Unity,4272.192443795868,25602.30329154704,3345
2016-06-18,8_ball_pool,Unity,4779.915030831294,26086.76207681957,3560
2016-06-19,8_ball_pool,Unity,4319.0983883374975,29522.824540444213,3146
2016-06-20,8_ball_pool,Unity,3227.9890267963942,25272.66128402314,3394
2016-06-21,8_ball_pool,Unity,4485.917734780862,24488.693390499295,3284
2016-06-22,8_ball_pool,Unity,3549.2388817671585,21492.778001311246,3203
2016-06-23,8_ball_pool,Unity,3781.5604586736977,27097.912718394302,3384
2016-06-24,8_ball_pool,Unity,4616.852341525082,25123.745426997557,3351
2016-06-25,8_ball_pool,Unity,3856.640611190494,21290.52608742113,3112
2016-06-26,8_ball_pool,Unity,4208.067474709031,19602.633978245358,3271
2016-06-27,8_ball_pool,Unity,4303.250416471681,21688.938010393584,3399
2016-06-28,8_ball_pool,Unity,4432.636343861764,23963.893308493385,3434
2016-06-29,8_ball_pool,Unity,3756.79951819692,25225.415450180808,3356
2016-06-30,8_ball_pool,Unity,3758.1269466166623,21663.095222895405,3170
2016-07-01,8_ball_pool,Unity,3814.502249171383,28508.468144127684,3762
2016-07-02,8_ball_pool,Unity,4094.1819699576854,14229.418365432903,3811
2016-07-03,8_ball_pool,Unity,3914.3202497845627,29171.847296950844,3983
2016-07-04,8_ball_pool,Unity,3649.6253076312637,22495.21788385431,3645
2016-07-05,8_ball_pool,Unity,4400.836108376587,27996.224757207914,4092
2016-07-06,8_ball_pool,Unity,4532.092289836798,33915.33776102649,4387
2016-07-07,8_ball_pool,Unity,4199.902323045155,31471.727380069347,4212
2016-07-08,8_ball_pool,Unity,4003.016966996133,26260.239157255353,4041
2016-07-09,8_ball_pool,Unity,4803.963368003995,33665.100061833364,4297
2016-07-10,8_ball_pool,Unity,3671.4481784608074,20443.878831370126,3739
2016-07-11,8_ball_pool,Unity,4467.539471160964,28967.07814628611,3750
2016-07-12,8_ball_pool,Unity,3730.4483912107116,28422.410222848976,3969
2016-07-13,8_ball_pool,Unity,4537.961983163441,30488.875433453493,3802
2016-07-14,8_ball_pool,Unity,4095.120844008013,20529.840521148228,3772
2016-07-15,8_ball_pool,Unity,3570.1626674421564,22145.22214619992,3878
2016-07-16,8_ball_pool,Unity,3928.2095174922983,25155.87572633246,3787
2016-07-17,8_ball_pool,Unity,4253.553909862434,28367.056445414055,4029
2016-07-18,8_ball_pool,Unity,3988.3109235485617,27317.571837228745,3949
2016-07-19,8_ball_pool,Unity,3713.950712699839,25323.88412269837,4078
2016-07-20,8_ball_pool,Unity,4019.532194793489,33422.04425669368,4169
2016-07-21,8_ball_pool,Unity,3781.1406244593977,30120.902718745354,3817
2016-07-22,8_ball_pool,Unity,3833.8624641474685,30691.82471168613,3639
2016-07-23,8_ball_pool,Unity,3917.290702544933,24228.562686325102,3690
2016-07-24,8_ball_pool,Unity,3475.563783292666,30763.771400795755,4130
2016-07-25,8_ball_pool,Unity,4513.019169652129,29993.461252097666,4032
2016-07-26,8_ball_pool,Unity,3892.732365889292,26993.72012718767,4293
2016-07-27,8_ball_pool,Unity,4930.038667225175,29105.976152127223,4262
2016-07-28,8_ball_pool,Unity,4226.173203858369,29940.864507829865,4203
2016-07-29,8_ball_pool,Unity,3434.262929474281,26910.12656208873,4092
2016-07-30,8_ball_pool,Unity,4175.6939928202,28583.282309445938,4182
2016-07-31,8_ball_pool,Unity,3986.84750984291,26582.175887569305,3936
2016-08-01,8_ball_pool,Unity,3736.5236005355405,39310.77797996668,4821
2016-08-02,8_ball_pool,Unity,3788.156369996543,37984.030554813806,5162
2016-08-03,8_ball_pool,Unity,4023.1887893569915,30437.220640353997,5159
2016-08-04,8_ball_pool,Unity,4038.8802200370114,37825.96608003025,5214
2016-08-05,8_ball_pool,Unity,3634.1775221483795,21805.662634179575,4850
2016-08-06,8_ball_pool,Unity,3557.747113685863,24093.634282450683,4617
2016-08-07,8_ball_pool,Unity,3590.8094805297883,33712.03650437185,4703
2016-08-08,8_ball_pool,Unity,3504.0698771368643,45061.89504461957,4978
2016-08-09,8_ball_pool,Unity,4073.1145612180767,42920.672534904166,4931
2016-08-10,8_ball_pool,Unity,3744.4661185628393,27121.75562850565,4736
2016-08-11,8_ball_pool,Unity,3410.1715565653167,33982.341626826325,4934
2016-08-12,8_ball_pool,Unity,4268.877687270559,34817.485707411426,4917
2016-08-13,8_ball_pool,Unity,3483.8259063291252,39381.23654915025,4560
2016-08-14,8_ball_pool,Unity,4673.491624381926,34029.85653985841,5082
2016-08-15,8_ball_pool,Unity,3703.2613131803814,38156.86241016377,4690
2016-08-16,8_ball_pool,Unity,3902.209353042088,22268.27588797098,4973
2016-08-17,8_ball_pool,Unity,4097.480340619177,28815.950067988982,5044
